agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_28845,BU03630407,50,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,5,Sched53_17,0,0,0,1,4,2,0,0,0,0
Agent_555074,BU03636803,19,male,Non-Western,0,0,1,middle,low,normal_weight,1,1,1,1,0,1,6,Sched12_0,1,0,1,0,2,1,0,0,0,1
Agent_809180,BU03639307,28,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,4,Sched83_2,0,0,1,0,1,0,0,0,0,0
Agent_635700,BU03637801,11,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,0,0,0,1,Sched18_6,0,0,1,0,2,0,0,0,0,0
Agent_801423,BU03639303,57,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,8,Sched61_9,1,0,0,1,3,1,0,0,1,1
Agent_586304,BU03637003,66,male,Non-Western,0,0,1,low,middle,obese,1,2,1,1,1,0,4,Sched44_3,1,0,1,0,2,1,0,0,0,1
Agent_344534,BU03634100,27,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,10,Sched81_34,0,0,0,1,1,0,0,0,0,0
Agent_83772,BU03630905,63,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched53_10,0,0,0,1,4,2,0,0,0,1
Agent_724037,BU03638601,72,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,0,0,8,Sched41_9,1,0,0,1,1,0,0,0,1,1
Agent_756564,BU03638901,6,female,Dutch,0,1,0,low,0,underweight,0,1,0,1,0,0,1,SchedChild_1,0,0,0,1,2,0,0,0,0,0
Agent_126104,BU03631602,25,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,8,Sched89_43,1,0,0,1,1,0,0,0,0,1
Agent_404420,BU03634801,25,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,9,Sched81_14,0,1,0,0,1,0,0,0,0,0
Agent_73552,BU03630803,65,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched33_0,0,1,0,0,3,0,0,0,0,0
Agent_196207,BU03632600,50,female,Western,0,0,0,no_current_edu,high,obese,1,3,0,1,0,0,7,Sched49_79,0,1,0,0,3,0,0,0,0,0
Agent_452898,BU03635400,29,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,2,Sched81_5,0,1,0,0,1,0,0,0,0,0
Agent_101946,BU03631305,33,female,Non-Western,0,0,1,high,high,underweight,1,3,0,1,0,0,1,Sched84_0,0,0,1,0,3,1,1,0,0,0
Agent_16509,BU03630302,24,male,Dutch,0,0,1,high,high,normal_weight,0,3,1,1,1,0,4,Sched14_9,1,0,0,1,2,1,1,0,0,1
Agent_871394,BU03639703,2,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,1,10,SchedBaby_0,1,0,1,0,4,0,0,0,0,0
Agent_771204,BU03639002,43,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,10,Sched77_5,1,0,0,1,2,1,0,0,1,1
Agent_487890,BU03635607,39,female,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,8,Sched69_56,0,0,1,0,3,1,0,0,0,0
Agent_284818,BU03633500,8,male,Western,0,1,0,low,0,normal_weight,1,1,0,0,0,0,6,SchedChild_0,1,1,0,0,3,0,0,0,0,0
Agent_703196,BU03638402,60,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,1,1,5,Sched49_13,0,0,1,0,1,0,0,0,0,0
Agent_192908,BU03632503,55,female,Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,8,Sched49_76,0,1,0,0,1,0,0,0,0,0
Agent_654908,BU03638100,39,male,Non-Western,0,0,1,no_current_edu,low,obese,1,1,1,1,1,1,1,Sched77_58,1,0,1,0,4,2,0,0,0,1
Agent_374069,BU03634402,11,female,Dutch,0,1,0,low,0,underweight,1,1,0,1,0,1,9,Sched16_68,0,0,0,1,4,0,0,0,0,0
Agent_406699,BU03634802,28,male,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,3,Sched89_14,1,0,1,0,3,0,0,0,0,0
Agent_352841,BU03634200,26,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,7,Sched81_39,0,0,1,0,1,0,0,0,0,0
Agent_585353,BU03637003,56,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,1,2,Sched61_28,1,0,0,1,5,3,0,0,0,1
Agent_406176,BU03634802,34,female,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,0,9,Sched85_33,0,0,0,1,4,2,0,0,0,0
Agent_212953,BU03632802,34,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched93_15,1,0,1,0,4,2,0,0,1,1
Agent_306477,BU03633702,54,male,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,8,Sched61_28,1,1,0,0,2,1,0,0,1,1
Agent_179690,BU03632404,28,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,9,Sched89_36,1,0,0,1,1,0,0,0,1,1
Agent_464058,BU03635502,14,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,1,9,Sched16_68,0,0,1,0,2,0,0,0,0,0
Agent_799862,BU03639303,30,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,3,Sched87_8,0,0,1,0,3,1,0,0,0,0
Agent_797311,BU03639303,14,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,9,Sched24_87,1,0,1,0,4,0,0,0,0,0
Agent_311997,BU03633704,15,male,Non-Western,0,1,0,middle,low,moderate_overweight,1,1,0,1,0,1,5,Sched24_82,1,0,1,0,3,0,0,0,0,0
Agent_387728,BU03634601,53,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,0,1,10,Sched49_138,0,0,0,1,4,0,0,0,0,0
Agent_443099,BU03635203,31,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,7,Sched81_20,0,0,1,0,3,0,0,0,0,0
Agent_549374,BU03636802,6,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,SchedChild_1,0,0,1,0,3,0,0,0,0,0
Agent_500304,BU03636000,36,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,4,Sched73_18,1,0,0,1,1,0,0,0,0,0
Agent_256940,BU03633201,0,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,0,0,0,1,SchedBaby_0,0,0,0,1,2,0,0,0,0,0
Agent_464150,BU03635502,7,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,1,1,SchedChild_0,1,0,1,0,2,0,0,0,0,0
Agent_406117,BU03634802,33,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,3,Sched81_39,0,1,0,0,1,0,0,0,0,0
Agent_707879,BU03638500,74,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,9,Sched45_1,1,0,0,1,3,1,0,0,1,1
Agent_122253,BU03631600,88,female,Dutch,1,0,0,no_current_edu,middle,obese,1,2,0,0,0,1,6,Sched33_4,0,0,0,1,1,0,0,0,0,0
Agent_331805,BU03633902,30,female,Non-Western,1,0,0,no_current_edu,low,normal_weight,0,1,0,1,0,1,1,Sched83_2,0,0,1,0,1,0,0,0,0,0
Agent_675764,BU03638202,6,male,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,1,SchedChild_0,1,0,1,0,4,0,0,0,0,0
Agent_41262,BU03630600,40,female,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,5,Sched65_3,0,1,0,0,1,0,0,0,0,0
Agent_830926,BU03639409,15,male,Dutch,0,1,0,low,low,moderate_overweight,1,1,1,0,0,0,4,Sched24_147,1,0,0,1,4,0,0,0,0,0
Agent_479473,BU03635602,13,female,Dutch,0,1,0,low,0,obese,0,1,0,0,0,0,1,Sched18_114,0,0,0,1,3,0,0,0,0,0
Agent_389085,BU03634602,17,male,Dutch,0,1,0,middle,low,normal_weight,0,1,1,0,0,0,1,Sched26_76,1,0,0,1,4,0,0,0,0,0
Agent_801966,BU03639304,15,female,Non-Western,0,1,0,middle,low,normal_weight,0,1,0,1,0,0,4,Sched18_132,0,0,1,0,2,0,0,0,0,0
Agent_745183,BU03638805,28,female,Non-Western,0,0,0,high,high,moderate_overweight,1,3,1,1,1,0,6,Sched80_2,0,0,1,0,3,0,1,0,0,0
Agent_649346,BU03637901,21,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched1_15,0,0,0,1,1,0,0,0,0,0
Agent_182057,BU03632500,30,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,1,2,Sched93_10,1,0,1,0,2,1,0,0,0,1
Agent_267647,BU03633302,68,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched41_5,1,0,0,1,4,0,0,0,0,0
Agent_663711,BU03638102,78,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,3,Sched33_1,0,0,1,0,1,0,0,0,0,0
Agent_287345,BU03633501,17,male,Dutch,0,1,0,no_current_edu,low,normal_weight,1,1,1,1,0,0,9,Sched25_67,1,0,0,1,4,0,0,0,0,0
Agent_218985,BU03632900,11,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched18_56,0,0,0,1,3,0,0,0,0,0
Agent_306837,BU03633702,52,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,7,Sched57_15,1,0,1,0,4,0,0,0,0,0
Agent_815072,BU03639401,25,male,Non-Western,0,0,1,middle,low,normal_weight,1,1,0,1,0,0,7,Sched92_1,1,0,1,0,3,2,0,0,0,0
Agent_648382,BU03637804,43,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,1,4,Sched77_13,1,0,0,1,4,2,0,0,0,1
Agent_496780,BU03635809,22,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,2,Sched1_10,0,0,1,0,1,0,0,0,0,0
Agent_509591,BU03636100,29,female,Dutch,0,0,1,high,high,normal_weight,1,3,0,1,0,0,5,Sched84_4,0,0,0,1,2,1,1,0,0,0
Agent_615181,BU03637700,27,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,7,Sched93_1,1,1,0,0,2,1,0,0,0,1
Agent_291776,BU03633504,12,male,Non-Western,0,1,0,low,0,obese,0,1,1,1,0,0,1,Sched26_53,1,0,1,0,2,0,0,0,0,0
Agent_1413,BU03630001,30,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,4,Sched81_22,0,1,0,0,1,0,0,0,0,0
Agent_60400,BU03630702,29,male,Western,0,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,3,Sched91_4,1,1,0,0,4,0,0,0,0,0
Agent_693151,BU03638400,42,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,7,Sched73_0,1,0,1,0,3,0,0,0,0,0
Agent_169552,BU03632401,34,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,1,1,6,Sched81_29,0,1,0,0,2,0,0,0,0,0
Agent_58790,BU03630611,82,male,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,6,Sched41_6,1,0,0,1,2,0,0,0,0,0
Agent_367644,BU03634301,28,female,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,8,Sched81_6,0,0,1,0,2,0,0,0,0,0
Agent_60907,BU03630703,34,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,4,Sched93_13,1,0,1,0,3,1,0,0,1,1
Agent_805468,BU03639306,14,male,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,3,Sched26_107,1,0,1,0,4,0,0,0,0,0
Agent_571755,BU03636912,64,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,1,Sched61_55,1,0,1,0,3,1,0,0,0,1
Agent_468003,BU03635505,67,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,6,Sched41_2,1,0,1,0,1,0,0,0,0,1
Agent_551638,BU03636802,30,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,7,Sched81_13,0,0,0,1,1,0,0,0,0,1
Agent_767233,BU03639000,51,female,Dutch,0,0,0,no_current_edu,middle,obese,1,2,1,1,1,0,6,Sched49_70,0,0,0,1,3,0,0,0,0,0
Agent_582252,BU03637002,61,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,2,Sched57_44,1,0,0,1,1,0,0,0,0,1
Agent_367678,BU03634301,37,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,6,Sched73_1,1,0,1,0,4,0,0,0,0,0
Agent_674498,BU03638201,62,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,7,Sched61_58,1,0,1,0,2,1,0,0,0,1
Agent_477535,BU03635601,60,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,5,Sched49_65,0,0,0,1,2,0,0,0,0,0
Agent_44350,BU03630602,45,male,Western,1,0,0,no_current_edu,low,normal_weight,0,1,1,0,1,0,1,Sched59_18,1,1,0,0,1,0,0,0,0,1
Agent_98044,BU03631303,18,male,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,0,0,1,7,Sched8_14,1,0,1,0,1,0,0,0,0,0
Agent_856476,BU03639604,3,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,4,SchedBaby_1,1,0,1,0,2,0,0,0,0,0
Agent_651981,BU03638001,56,male,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,1,1,8,Sched61_62,1,0,0,1,3,1,0,0,0,1
Agent_805328,BU03639306,3,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,1,1,0,1,3,SchedBaby_0,1,0,1,0,2,0,0,0,0,0
Agent_325563,BU03633803,56,male,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,1,0,9,Sched57_25,1,0,0,1,1,0,0,0,0,0
Agent_245124,BU03633101,43,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,5,Sched65_5,0,0,1,0,1,0,0,0,0,0
Agent_817190,BU03639401,79,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,2,Sched41_6,1,0,1,0,3,0,0,0,0,0
Agent_248030,BU03633102,37,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,0,3,Sched69_91,0,0,0,1,4,2,0,0,0,0
Agent_430756,BU03635102,42,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,8,Sched69_22,0,0,0,1,4,2,0,0,0,1
Agent_220408,BU03632900,41,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,9,Sched73_8,1,0,0,1,2,0,0,0,0,0
Agent_213012,BU03632802,32,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,4,Sched93_6,1,0,0,1,3,2,0,0,0,1
Agent_249586,BU03633102,58,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,2,Sched57_11,1,0,0,1,3,0,0,0,0,0
Agent_680019,BU03638203,15,male,Western,0,1,0,no_current_edu,low,moderate_overweight,1,1,1,1,0,1,7,Sched25_36,1,1,0,0,2,0,0,0,0,0
Agent_68380,BU03630800,34,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched85_22,0,0,0,1,7,5,0,0,0,0
Agent_501870,BU03636000,45,male,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,1,Sched57_37,1,0,1,0,1,0,0,0,0,0
Agent_740739,BU03638804,0,female,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,1,SchedBaby_1,0,0,0,1,2,0,0,0,0,0
Agent_268017,BU03633303,6,female,Western,0,1,0,low,0,obese,1,1,0,1,0,1,9,SchedChild_0,0,1,0,0,4,0,0,0,0,0
Agent_658285,BU03638101,32,male,Non-Western,0,0,1,low,middle,normal_weight,1,2,1,0,1,0,2,Sched92_8,1,0,1,0,3,1,0,0,0,1
Agent_832166,BU03639409,58,male,Western,1,0,0,no_current_edu,middle,normal_weight,0,2,1,0,1,1,4,Sched59_32,1,1,0,0,1,0,0,0,1,1
Agent_572059,BU03636912,65,female,Dutch,1,0,0,no_current_edu,high,obese,0,3,0,0,0,0,1,Sched35_119,0,0,0,1,1,0,0,0,0,0
Agent_698159,BU03638401,60,female,Dutch,1,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,6,Sched49_127,0,0,0,1,1,0,0,0,0,1
Agent_40787,BU03630600,40,male,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,10,Sched73_18,1,0,1,0,1,0,0,0,0,0
Agent_623393,BU03637702,52,female,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,3,Sched49_43,0,0,1,0,3,0,0,0,0,0
Agent_525189,BU03636501,1,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,6,SchedBaby_0,0,0,1,0,4,0,0,0,0,0
Agent_486412,BU03635607,16,female,Western,0,1,0,middle,low,normal_weight,0,1,0,1,0,1,2,Sched18_85,0,1,0,0,3,0,0,0,0,0
Agent_592173,BU03637200,21,male,Non-Western,0,0,0,middle,low,normal_weight,1,1,1,1,0,1,7,Sched8_17,1,0,1,0,3,0,0,0,0,0
Agent_115086,BU03631405,55,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,1,9,Sched49_85,0,0,0,1,1,0,0,0,1,1
Agent_204053,BU03632700,67,male,Dutch,1,0,0,no_current_edu,low,obese,1,1,1,0,1,0,4,Sched41_9,1,0,0,1,1,0,0,0,0,1
Agent_169742,BU03632401,31,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched89_36,1,0,0,1,1,0,0,0,0,0
Agent_189781,BU03632502,49,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,4,Sched57_11,1,0,1,0,3,0,0,0,0,0
Agent_645234,BU03637803,41,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,0,1,0,6,Sched73_21,1,0,1,0,4,0,0,0,0,0
Agent_305242,BU03633702,32,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched81_31,0,1,0,0,3,0,0,0,0,0
Agent_737921,BU03638704,29,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,3,Sched89_29,1,0,0,1,1,0,0,0,0,1
Agent_124262,BU03631601,28,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched89_4,1,1,0,0,1,0,0,0,0,0
Agent_629848,BU03637705,34,male,Dutch,1,0,0,no_current_edu,low,normal_weight,0,1,0,1,0,1,2,Sched91_2,1,0,0,1,1,0,0,0,0,0
Agent_558258,BU03636804,22,female,Dutch,0,0,1,high,middle,obese,0,2,1,1,0,1,1,Sched6_8,0,0,0,1,2,1,1,0,0,1
Agent_807191,BU03639306,46,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,10,Sched57_29,1,0,1,0,1,0,0,0,0,0
Agent_279500,BU03633309,35,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched65_7,0,0,0,1,3,0,0,0,0,0
Agent_431597,BU03635102,53,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,3,Sched57_111,1,1,0,0,1,0,0,0,1,1
Agent_262699,BU03633301,1,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,8,SchedBaby_1,1,0,0,1,3,0,0,0,0,0
Agent_51814,BU03630606,72,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched33_0,0,1,0,0,1,0,0,0,0,0
Agent_648673,BU03637901,7,female,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,1,5,SchedChild_1,0,0,1,0,4,0,0,0,0,0
Agent_775078,BU03639003,60,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,1,10,Sched49_76,0,0,0,1,1,0,0,0,1,1
Agent_195141,BU03632600,38,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,10,Sched69_24,0,1,0,0,4,3,0,0,0,0
Agent_826508,BU03639406,39,male,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,3,Sched73_19,1,0,1,0,1,0,0,0,0,1
Agent_126776,BU03631602,68,female,Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,1,1,1,0,1,Sched35_48,0,1,0,0,1,0,0,0,0,1
Agent_123062,BU03631601,27,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,1,8,Sched89_27,1,0,0,1,3,0,0,0,0,0
Agent_489732,BU03635700,30,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,0,9,Sched89_27,1,1,0,0,3,0,0,0,0,0
Agent_199239,BU03632601,64,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,7,Sched49_125,0,0,0,1,1,0,0,0,0,0
Agent_220522,BU03632900,29,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,3,Sched85_5,0,0,0,1,3,1,0,0,0,0
Agent_116542,BU03631500,28,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,10,Sched85_21,0,0,0,1,4,3,0,0,0,0
Agent_420695,BU03634904,66,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,1,3,Sched45_3,1,0,0,1,3,1,0,0,0,1
Agent_87948,BU03630908,78,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,8,Sched41_2,1,0,0,1,1,0,0,0,0,0
Agent_736155,BU03638703,32,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched89_35,1,0,0,1,1,0,0,0,0,0
Agent_40714,BU03630600,38,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,6,Sched65_1,0,0,1,0,1,0,0,0,0,0
Agent_203540,BU03632700,57,female,Western,0,0,1,no_current_edu,middle,normal_weight,0,2,0,1,0,1,2,Sched55_2,0,1,0,0,4,2,0,0,0,0
Agent_67699,BU03630800,27,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,0,2,1,0,1,0,2,Sched91_1,1,0,1,0,1,0,0,0,0,1
Agent_361684,BU03634203,77,male,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,1,1,1,3,Sched41_7,1,0,1,0,4,0,0,0,0,0
Agent_473527,BU03635600,4,female,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,0,0,0,0,1,SchedChild_1,0,0,0,1,3,0,0,0,0,0
Agent_321964,BU03633802,30,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,9,Sched89_13,1,1,0,0,1,0,0,0,0,1
Agent_772767,BU03639003,4,female,Dutch,0,1,0,no_current_edu,0,moderate_overweight,0,1,0,1,0,0,1,SchedChild_1,0,0,0,1,4,0,0,0,0,0
Agent_372233,BU03634401,38,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,3,Sched77_17,1,0,1,0,3,2,0,0,1,1
Agent_101403,BU03631305,25,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,5,Sched89_17,1,0,1,0,3,0,0,0,0,0
Agent_855576,BU03639603,51,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,0,2,0,1,0,0,2,Sched51_36,0,0,0,1,2,0,0,0,0,0
Agent_398281,BU03634705,0,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,0,0,0,1,4,0,0,0,0,0
Agent_510208,BU03636100,46,female,Non-Western,0,0,1,middle,low,moderate_overweight,1,1,0,1,0,0,6,Sched52_2,0,0,1,0,4,2,0,0,0,0
Agent_853552,BU03639602,61,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,8,Sched57_100,1,1,0,0,4,0,0,0,0,0
Agent_106757,BU03631403,23,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,1,2,Sched9_13,1,0,1,0,3,0,0,0,0,0
Agent_312237,BU03633704,29,male,Non-Western,0,0,0,no_current_edu,high,obese,0,3,1,1,1,1,2,Sched91_0,1,0,1,0,3,0,0,0,0,0
Agent_691197,BU03638400,7,male,Dutch,0,1,0,low,0,moderate_overweight,0,1,1,0,0,0,4,SchedChild_1,1,0,0,1,3,0,0,0,0,0
Agent_311991,BU03633704,16,male,Non-Western,0,1,0,low,low,normal_weight,1,1,1,0,0,0,8,Sched24_32,1,0,1,0,4,0,0,0,0,0
Agent_353663,BU03634200,48,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,2,Sched57_125,1,0,0,1,2,0,0,0,0,0
Agent_182766,BU03632500,25,female,Dutch,1,0,0,high,high,normal_weight,0,3,0,1,0,0,4,Sched82_6,0,0,0,1,1,0,1,0,0,0
Agent_99552,BU03631304,3,male,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,1,SchedBaby_1,1,0,0,1,3,0,0,0,0,0
Agent_576037,BU03637000,80,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,0,2,Sched43_39,1,0,1,0,1,0,0,0,0,0
Agent_52874,BU03630607,29,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched81_16,0,0,0,1,1,0,0,0,0,0
Agent_39833,BU03630600,14,male,Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,Sched26_44,1,1,0,0,4,0,0,0,0,0
Agent_717213,BU03638600,29,male,Non-Western,0,0,0,middle,low,moderate_overweight,1,1,1,1,0,0,4,Sched88_4,1,0,1,0,2,0,0,0,0,0
Agent_116464,BU03631500,41,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched65_12,0,1,0,0,2,0,0,0,0,0
Agent_362113,BU03634300,9,male,Western,0,1,0,low,0,normal_weight,1,1,1,0,0,0,6,SchedChild_0,1,1,0,0,4,0,0,0,0,0
Agent_261530,BU03633300,32,male,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,7,Sched89_32,1,0,1,0,2,0,0,0,0,0
Agent_312,BU03630000,33,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,1,7,Sched89_28,1,0,0,1,1,0,0,0,0,0
Agent_308202,BU03633703,23,male,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,9,Sched8_7,1,0,1,0,1,0,0,0,0,0
