agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_558369,BU03636804,17,male,Dutch,0,1,0,middle,low,normal_weight,1,1,1,1,0,1,8,Sched24_13,1,0,0,1,3,0,0,0,0,0
Agent_315752,BU03633705,28,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,0,9,Sched89_11,1,0,1,0,1,0,0,0,0,0
Agent_483809,BU03635603,10,male,Dutch,0,1,0,low,0,normal_weight,1,1,1,0,0,0,1,Sched24_124,1,0,0,1,4,0,0,0,0,0
Agent_355426,BU03634201,29,female,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,1,0,6,Sched81_14,0,0,0,1,1,0,0,0,0,0
Agent_315226,BU03633705,29,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,5,Sched81_25,0,0,0,1,1,0,0,0,0,0
Agent_136726,BU03631801,32,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,0,7,Sched89_11,1,1,0,0,4,0,0,0,0,0
Agent_498175,BU03635900,55,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,10,Sched61_56,1,0,1,0,4,2,0,0,1,1
Agent_476060,BU03635601,2,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,1,SchedBaby_1,1,0,0,1,4,0,0,0,0,0
Agent_688676,BU03638300,44,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,1,5,Sched69_77,0,0,0,1,6,5,0,0,0,1
Agent_567689,BU03636911,11,female,Non-Western,0,1,0,low,0,moderate_overweight,0,1,0,1,0,1,2,Sched18_24,0,0,1,0,3,0,0,0,0,0
Agent_194524,BU03632600,22,female,Non-Western,1,0,0,high,middle,obese,1,2,0,1,0,1,1,Sched0_9,0,0,1,0,1,0,1,0,0,0
Agent_546845,BU03636700,65,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,1,8,Sched41_2,1,0,0,1,2,0,0,0,0,0
Agent_262842,BU03633301,20,female,Dutch,0,0,0,middle,low,moderate_overweight,1,1,0,1,0,1,9,Sched0_22,0,0,0,1,4,0,0,0,0,0
Agent_632290,BU03637800,9,female,Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,SchedChild_1,0,1,0,0,3,0,0,0,0,0
Agent_761085,BU03638902,16,male,Non-Western,0,1,0,low,low,normal_weight,1,1,0,1,0,0,6,Sched24_136,1,0,1,0,3,0,0,0,0,0
Agent_633811,BU03637800,37,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,0,0,10,Sched73_21,1,0,1,0,2,0,0,0,0,0
Agent_141293,BU03631901,42,male,Non-Western,0,0,1,no_current_edu,low,obese,1,1,0,1,0,0,4,Sched77_51,1,0,1,0,3,1,0,0,0,0
Agent_283546,BU03633405,31,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,2,Sched85_25,0,0,1,0,4,2,0,0,0,0
Agent_344632,BU03634100,28,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,1,6,Sched85_5,0,0,1,0,4,2,0,0,0,0
Agent_46388,BU03630603,57,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,3,Sched57_139,1,0,0,1,1,0,0,0,0,1
Agent_459756,BU03635403,12,male,Non-Western,0,1,0,low,0,moderate_overweight,1,1,1,1,0,1,1,Sched24_132,1,0,1,0,2,0,0,0,0,0
Agent_787648,BU03639300,19,male,Western,0,0,1,middle,low,normal_weight,1,1,0,1,0,0,1,Sched12_6,1,1,0,0,2,1,0,0,0,0
Agent_673146,BU03638201,42,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,1,9,Sched69_73,0,0,1,0,4,2,0,0,0,0
Agent_623948,BU03637702,84,female,Western,0,0,0,low,low,normal_weight,1,1,1,1,0,0,3,Sched32_3,0,1,0,0,2,0,0,0,0,0
Agent_375382,BU03634402,31,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched85_22,0,0,0,1,2,1,0,0,0,0
Agent_633927,BU03637800,30,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,0,0,4,Sched85_7,0,0,0,1,3,1,0,0,0,1
Agent_66085,BU03630707,27,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,6,Sched89_44,1,0,0,1,1,0,0,0,0,0
Agent_502069,BU03636000,55,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,5,Sched49_35,0,0,0,1,1,0,0,0,0,0
Agent_74522,BU03630901,21,male,Dutch,0,0,1,high,middle,moderate_overweight,1,2,0,0,0,1,1,Sched12_2,1,0,0,1,2,1,1,0,0,0
Agent_25374,BU03630404,67,male,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,1,1,1,1,8,Sched41_10,1,0,1,0,1,0,0,0,0,1
Agent_859191,BU03639605,35,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,10,Sched77_71,1,0,0,1,4,3,0,1,1,1
Agent_640880,BU03637802,41,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,1,8,Sched77_8,1,0,1,0,4,2,0,0,0,0
Agent_551269,BU03636802,28,male,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,9,Sched93_1,1,1,0,0,2,1,0,0,1,1
Agent_495808,BU03635807,16,male,Non-Western,0,1,0,middle,low,moderate_overweight,1,1,1,1,0,0,9,Sched24_112,1,0,1,0,2,0,0,0,0,0
Agent_226776,BU03632901,70,male,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched41_2,1,0,1,0,4,0,0,0,0,0
Agent_136148,BU03631801,37,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched65_13,0,0,1,0,1,0,0,0,0,0
Agent_630933,BU03637705,53,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,10,Sched61_39,1,0,1,0,2,1,0,0,1,1
Agent_80571,BU03630904,8,male,Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,7,SchedChild_0,1,1,0,0,2,0,0,0,0,0
Agent_335595,BU03633903,41,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,4,Sched77_39,1,0,1,0,7,5,0,0,0,0
Agent_70003,BU03630801,24,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,3,Sched3_0,0,0,1,0,3,0,0,0,0,0
Agent_357729,BU03634201,77,female,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,5,Sched33_3,0,1,0,0,1,0,0,0,0,0
Agent_48018,BU03630605,35,female,Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,1,0,6,Sched69_17,0,1,0,0,4,3,0,0,0,0
Agent_577466,BU03637001,39,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,10,Sched77_65,1,0,0,1,3,1,0,0,1,1
Agent_476615,BU03635601,20,female,Dutch,1,0,0,high,middle,normal_weight,1,2,0,0,0,1,9,Sched0_6,0,0,0,1,1,0,1,0,0,0
Agent_668356,BU03638104,69,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,4,Sched33_3,0,0,1,0,1,0,0,0,0,0
Agent_93345,BU03631300,55,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched61_14,1,0,1,0,2,1,0,0,1,1
Agent_305038,BU03633702,34,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,1,10,Sched89_36,1,0,1,0,1,0,0,0,1,1
Agent_109008,BU03631403,57,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,1,Sched49_97,0,0,0,1,3,0,0,0,0,0
Agent_20483,BU03630306,48,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,10,Sched53_8,0,1,0,0,4,3,0,0,1,1
Agent_301855,BU03633702,10,female,Western,0,1,0,low,0,obese,0,1,0,1,0,0,1,Sched18_8,0,1,0,0,4,0,0,0,0,0
Agent_651978,BU03638001,46,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,7,Sched53_37,0,0,0,1,2,1,0,0,0,1
Agent_120462,BU03631600,42,female,Western,0,0,0,no_current_edu,middle,moderate_overweight,0,2,0,1,0,1,2,Sched67_2,0,1,0,0,3,0,0,0,0,0
Agent_723524,BU03638601,50,female,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,1,1,1,0,3,Sched55_3,0,0,0,1,3,1,0,0,0,1
Agent_464549,BU03635502,25,male,Western,1,0,0,high,high,underweight,1,3,0,1,0,0,6,Sched88_7,1,1,0,0,1,0,1,0,0,0
Agent_572368,BU03636912,72,female,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,2,Sched33_3,0,1,0,0,1,0,0,0,0,0
Agent_561904,BU03636902,24,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,0,1,0,1,8,Sched9_11,1,0,0,1,4,0,0,0,0,0
Agent_587925,BU03637102,43,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,3,Sched77_54,1,1,0,0,4,2,0,0,0,0
Agent_265934,BU03633302,39,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched69_83,0,0,1,0,3,1,0,0,0,0
Agent_397204,BU03634703,71,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,6,Sched33_3,0,0,0,1,1,0,0,0,0,1
Agent_871140,BU03639703,1,female,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,1,6,SchedBaby_1,0,0,0,1,3,0,0,0,0,0
Agent_853763,BU03639602,70,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,1,10,Sched41_4,1,0,1,0,3,0,0,0,0,0
Agent_573015,BU03637000,12,male,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,1,Sched26_33,1,0,1,0,4,0,0,0,0,0
Agent_163038,BU03632302,31,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,1,1,1,1,3,Sched91_2,1,0,1,0,1,0,0,0,1,1
Agent_825093,BU03639405,29,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,5,Sched93_2,1,0,0,1,3,1,0,0,0,1
Agent_456136,BU03635401,29,female,Dutch,1,0,0,low,high,moderate_overweight,1,3,0,1,0,0,7,Sched80_3,0,0,0,1,1,0,0,0,0,0
Agent_717818,BU03638600,33,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,9,Sched93_5,1,0,0,1,3,2,0,0,0,1
Agent_697983,BU03638401,57,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched49_74,0,0,0,1,1,0,0,0,0,0
Agent_727111,BU03638605,16,male,Dutch,0,1,0,middle,low,moderate_overweight,1,1,1,0,1,0,10,Sched24_63,1,0,0,1,4,0,0,0,0,0
Agent_18373,BU03630303,35,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,2,Sched77_3,1,0,1,0,3,1,0,0,0,1
Agent_574953,BU03637000,62,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,1,9,Sched57_93,1,0,1,0,2,0,0,0,0,0
Agent_257571,BU03633201,19,male,Dutch,0,0,1,middle,low,normal_weight,1,1,1,1,0,0,3,Sched12_0,1,0,0,1,3,1,0,0,0,1
Agent_43749,BU03630602,27,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched85_33,0,0,0,1,3,1,0,0,0,0
Agent_465017,BU03635502,70,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,0,0,4,Sched33_2,0,0,0,1,4,0,0,0,0,0
Agent_489597,BU03635700,23,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,1,Sched9_0,1,0,1,0,1,0,0,0,0,0
Agent_33912,BU03630502,12,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,2,Sched18_101,0,0,0,1,2,0,0,0,0,0
Agent_128004,BU03631700,42,female,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,1,6,Sched65_11,0,1,0,0,2,0,0,0,0,0
Agent_628701,BU03637705,2,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,9,SchedBaby_1,1,0,0,1,2,0,0,0,0,0
Agent_50302,BU03630606,31,female,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,0,1,0,0,8,Sched81_48,0,0,1,0,3,0,0,0,0,0
Agent_725963,BU03638604,1,female,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_1,0,1,0,0,2,0,0,0,0,0
Agent_306206,BU03633702,46,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,6,Sched53_18,0,0,0,1,5,3,0,0,0,1
Agent_822249,BU03639403,85,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,6,Sched33_1,0,0,1,0,1,0,0,0,0,0
Agent_823814,BU03639405,14,male,Dutch,0,1,0,low,0,normal_weight,1,1,1,0,0,0,1,Sched24_41,1,0,0,1,3,0,0,0,0,0
Agent_798785,BU03639303,15,male,Non-Western,0,1,0,middle,low,normal_weight,1,1,1,1,1,0,3,Sched24_57,1,0,1,0,2,0,0,0,0,0
Agent_74763,BU03630901,19,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,7,Sched1_1,0,0,0,1,2,0,0,0,0,0
Agent_725093,BU03638603,8,female,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,0,9,SchedChild_0,0,0,0,1,3,0,0,0,0,0
Agent_861880,BU03639606,60,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,10,Sched49_12,0,0,1,0,1,0,0,0,0,0
Agent_819688,BU03639402,79,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,3,Sched41_2,1,0,1,0,1,0,0,0,0,0
Agent_168602,BU03632400,46,female,Western,0,0,1,low,high,moderate_overweight,1,3,0,1,0,0,3,Sched52_1,0,1,0,0,4,2,0,0,0,0
Agent_130450,BU03631700,63,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,10,Sched57_48,1,0,0,1,1,0,0,0,0,0
Agent_824555,BU03639405,27,male,Western,1,0,0,high,high,moderate_overweight,1,3,0,1,0,0,7,Sched88_5,1,1,0,0,1,0,1,0,0,0
Agent_582881,BU03637002,81,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,4,Sched33_0,0,0,1,0,1,0,0,0,0,0
Agent_815138,BU03639401,40,female,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,0,1,1,5,Sched65_5,0,0,1,0,4,0,0,0,0,0
Agent_382459,BU03634500,62,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,10,Sched57_74,1,0,0,1,1,0,0,0,0,0
Agent_16840,BU03630302,32,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,4,Sched87_1,0,0,0,1,4,3,0,0,0,0
Agent_419049,BU03634904,22,male,Western,0,0,1,low,high,moderate_overweight,1,3,1,1,1,1,1,Sched12_1,1,1,0,0,3,1,0,0,0,1
Agent_61006,BU03630703,66,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,2,Sched33_4,0,1,0,0,3,0,0,0,0,0
Agent_763754,BU03638903,38,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,6,Sched73_19,1,0,1,0,1,0,0,0,0,0
Agent_335000,BU03633903,29,male,Non-Western,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,10,Sched93_4,1,0,1,0,2,1,0,0,0,0
Agent_121189,BU03631600,64,male,Dutch,0,0,0,no_current_edu,low,obese,1,1,1,1,1,1,1,Sched57_119,1,0,0,1,2,0,0,0,0,0
Agent_617563,BU03637701,5,male,Non-Western,0,1,0,no_current_edu,0,underweight,0,1,1,0,0,0,4,SchedChild_1,1,0,1,0,2,0,0,0,0,0
Agent_465769,BU03635503,36,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,1,10,Sched69_68,0,0,0,1,3,1,0,0,1,1
Agent_195017,BU03632600,40,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,1,5,Sched77_52,1,0,1,0,5,3,0,0,1,1
Agent_770585,BU03639002,32,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched81_37,0,1,0,0,1,0,0,0,0,0
Agent_480040,BU03635602,20,female,Western,0,0,1,no_current_edu,high,moderate_overweight,0,3,1,1,0,0,1,Sched7_0,0,1,0,0,2,1,0,0,0,1
Agent_741122,BU03638804,7,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,0,0,0,7,SchedChild_1,0,0,1,0,2,0,0,0,0,0
Agent_740735,BU03638804,13,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched18_110,0,0,0,1,3,0,0,0,0,0
Agent_690497,BU03638300,67,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched45_1,1,1,0,0,2,1,0,0,0,1
Agent_764339,BU03639000,13,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,0,0,0,3,Sched18_93,0,0,0,1,4,0,0,0,0,0
Agent_409057,BU03634803,31,male,Western,1,0,0,no_current_edu,high,obese,1,3,0,1,0,1,3,Sched89_48,1,1,0,0,1,0,0,0,0,0
Agent_164411,BU03632303,33,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched89_44,1,1,0,0,2,0,0,0,0,0
Agent_658573,BU03638101,37,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,5,Sched73_2,1,0,1,0,3,0,0,0,0,0
Agent_264350,BU03633301,58,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,5,Sched53_22,0,0,0,1,3,1,0,0,0,1
Agent_862280,BU03639606,52,male,Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,1,1,2,Sched59_35,1,1,0,0,1,0,0,0,0,1
Agent_792208,BU03639301,4,male,Non-Western,0,1,0,no_current_edu,0,normal_weight,0,1,0,1,0,0,1,SchedChild_0,1,0,1,0,3,0,0,0,0,0
Agent_360868,BU03634203,32,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,8,Sched81_20,0,0,0,1,1,0,0,0,0,0
Agent_278322,BU03633307,33,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched89_40,1,0,0,1,2,0,0,0,0,0
Agent_779191,BU03639101,21,male,Western,0,0,0,high,middle,obese,1,2,1,0,1,1,2,Sched8_18,1,1,0,0,3,0,1,0,0,0
Agent_772620,BU03639003,5,male,Dutch,0,1,0,no_current_edu,0,moderate_overweight,0,1,1,1,0,0,1,SchedChild_1,1,0,0,1,2,0,0,0,0,0
Agent_437369,BU03635201,37,male,Dutch,0,0,1,no_current_edu,low,moderate_overweight,0,1,1,1,1,0,1,Sched79_0,1,0,0,1,2,1,0,0,1,1
Agent_41985,BU03630600,48,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched53_26,0,0,0,1,2,1,0,0,0,0
Agent_227070,BU03632902,1,male,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,1,SchedBaby_1,1,0,0,1,3,0,0,0,0,0
Agent_451677,BU03635301,45,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched57_126,1,0,0,1,1,0,0,1,1,1
Agent_329714,BU03633901,27,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,8,Sched85_29,0,0,0,1,2,1,0,0,0,0
Agent_636088,BU03637801,24,male,Western,0,0,1,no_current_edu,high,normal_weight,0,3,1,1,0,1,4,Sched15_0,1,1,0,0,6,5,0,0,1,1
Agent_257555,BU03633201,21,female,Dutch,0,0,1,high,middle,moderate_overweight,1,2,0,1,0,1,10,Sched4_3,0,0,0,1,2,1,1,0,0,0
Agent_101028,BU03631305,0,male,Dutch,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,1,SchedBaby_0,1,0,0,1,3,0,0,0,0,0
Agent_98965,BU03631303,62,male,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,0,1,0,8,Sched57_12,1,0,0,1,4,0,0,0,0,0
Agent_334246,BU03633903,30,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,0,2,0,0,0,0,3,Sched91_0,1,0,1,0,1,0,0,0,0,0
Agent_540349,BU03636605,2,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,7,SchedBaby_0,1,0,1,0,3,0,0,0,0,0
Agent_573448,BU03637000,21,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,5,Sched1_11,0,0,1,0,3,0,0,0,0,0
Agent_401301,BU03634706,84,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,6,Sched33_3,0,0,0,1,1,0,0,0,0,0
Agent_610656,BU03637600,69,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,4,Sched37_58,0,0,1,0,3,1,0,0,0,1
Agent_81179,BU03630904,29,female,Dutch,0,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,1,Sched83_2,0,0,0,1,3,0,0,0,0,0
Agent_406547,BU03634802,28,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,5,Sched89_5,1,0,0,1,1,0,0,0,0,0
Agent_408223,BU03634803,1,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,5,SchedBaby_0,1,0,0,1,2,0,0,0,0,0
Agent_842649,BU03639500,41,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,1,Sched79_2,1,0,0,1,2,1,0,0,0,1
Agent_30240,BU03630408,55,male,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,10,Sched57_142,1,1,0,0,1,0,0,0,0,1
Agent_252806,BU03633200,36,male,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,1,0,1,0,2,Sched79_1,1,0,0,1,3,1,0,0,0,1
Agent_261937,BU03633300,52,male,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,0,10,Sched57_51,1,0,1,0,1,0,0,0,0,0
Agent_736645,BU03638703,48,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,0,2,0,0,0,1,1,Sched51_67,0,0,0,1,1,0,0,0,0,0
Agent_805534,BU03639306,1,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,1,1,SchedBaby_0,0,0,1,0,4,0,0,0,0,0
Agent_589698,BU03637105,27,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,2,Sched81_36,0,0,0,1,4,0,0,0,0,0
Agent_761599,BU03638902,36,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,2,Sched77_16,1,0,1,0,4,3,0,1,1,1
Agent_213639,BU03632802,41,male,Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,0,1,1,5,Sched73_8,1,1,0,0,4,0,0,0,0,0
Agent_317186,BU03633705,56,female,Western,0,0,1,no_current_edu,high,obese,0,3,0,1,0,0,2,Sched55_10,0,1,0,0,3,1,0,0,0,0
Agent_614092,BU03637700,0,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,1,0,0,0,1,SchedBaby_0,1,0,1,0,4,0,0,0,0,0
Agent_821451,BU03639403,58,male,Dutch,0,0,1,no_current_edu,low,normal_weight,0,1,1,0,1,1,2,Sched63_3,1,0,0,1,3,1,0,0,1,1
Agent_319376,BU03633706,38,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched73_14,1,0,0,1,2,0,0,0,0,0
Agent_384546,BU03634501,72,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,8,Sched33_3,0,0,0,1,3,0,0,0,0,0
Agent_771913,BU03639002,58,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,0,8,Sched61_9,1,0,0,1,4,2,0,0,1,1
Agent_557217,BU03636803,60,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,1,3,Sched61_59,1,0,1,0,3,1,0,0,0,1
Agent_832785,BU03639409,67,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,2,Sched33_1,0,0,1,0,4,0,0,0,0,0
Agent_74486,BU03630901,22,female,Western,1,0,0,no_current_edu,high,obese,1,3,0,1,0,1,6,Sched1_7,0,1,0,0,1,0,0,0,0,0
Agent_200675,BU03632602,26,male,Western,1,0,0,no_current_edu,high,underweight,1,3,1,1,1,0,1,Sched89_22,1,1,0,0,1,0,0,0,0,1
Agent_531079,BU03636502,25,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,3,Sched81_31,0,0,1,0,1,0,0,0,0,0
Agent_265238,BU03633302,4,female,Non-Western,0,1,0,no_current_edu,0,normal_weight,0,1,0,0,0,1,1,SchedChild_1,0,0,1,0,2,0,0,0,0,0
Agent_469731,BU03635506,94,female,Dutch,1,0,0,no_current_edu,middle,underweight,1,2,0,1,0,0,6,Sched33_3,0,0,0,1,1,0,0,0,0,0
Agent_667893,BU03638104,59,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,9,Sched57_138,1,0,0,1,3,0,0,0,0,0
Agent_648744,BU03637901,13,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched26_22,1,0,0,1,3,0,0,0,0,0
Agent_429713,BU03635101,63,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,1,Sched61_49,1,0,0,1,4,2,0,0,1,1
Agent_567661,BU03636911,9,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,1,SchedChild_0,0,0,1,0,3,0,0,0,0,0
Agent_733763,BU03638703,2,male,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,1,0,0,1,3,0,0,0,0,0
Agent_436557,BU03635201,40,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,10,Sched69_12,0,0,0,1,3,1,0,0,0,0
Agent_409951,BU03634803,52,male,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,0,6,Sched61_10,1,0,0,1,7,5,0,0,1,1
Agent_193422,BU03632503,90,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,2,Sched33_1,0,0,1,0,1,0,0,0,0,0
Agent_510828,BU03636101,7,male,Dutch,0,1,0,low,0,moderate_overweight,0,1,1,1,0,1,1,SchedChild_0,1,0,0,1,4,0,0,0,0,0
